Customer_ID,Name,Gender,Age,City,State,Join_Date,Churn_Status,Churn_Date
CUST09716,Customer_9716,Male,61,Chennai,Tamil Nadu,2046-08-07,No,
CUST09717,Customer_9717,Male,19,Jaipur,Rajasthan,2046-08-08,Yes,2048-01-10
CUST09718,Customer_9718,Male,34,Delhi,Delhi,2046-08-09,No,
CUST09719,Customer_9719,Male,47,Pune,Maharashtra,2046-08-10,No,
CUST09720,Customer_9720,Female,64,Chennai,Tamil Nadu,2046-08-11,No,
CUST09721,Customer_9721,Female,27,Mumbai,Maharashtra,2046-08-12,No,
CUST09722,Customer_9722,Male,52,Chennai,Tamil Nadu,2046-08-13,Yes,2047-11-18
CUST09723,Customer_9723,Female,53,Jaipur,Rajasthan,2046-08-14,No,
CUST09724,Customer_9724,Male,50,Bangalore,Karnataka,2046-08-15,No,
CUST09725,Customer_9725,Male,18,Chennai,Tamil Nadu,2046-08-16,No,
CUST09726,Customer_9726,Male,35,Delhi,Delhi,2046-08-17,No,
CUST09727,Customer_9727,Male,21,Bangalore,Karnataka,2046-08-18,No,
CUST09728,Customer_9728,Male,64,Jaipur,Rajasthan,2046-08-19,Yes,2049-05-09
CUST09729,Customer_9729,Female,44,Kolkata,West Bengal,2046-08-20,No,
CUST09730,Customer_9730,Female,42,Delhi,Delhi,2046-08-21,No,
CUST09731,Customer_9731,Female,45,Jaipur,Rajasthan,2046-08-22,No,
CUST09732,Customer_9732,Female,39,Hyderabad,Telangana,2046-08-23,Yes,2048-10-12
CUST09733,Customer_9733,Male,59,Mumbai,Maharashtra,2046-08-24,No,
CUST09734,Customer_9734,Female,42,Chennai,Tamil Nadu,2046-08-25,No,
CUST09735,Customer_9735,Male,34,Chennai,Tamil Nadu,2046-08-26,Yes,2049-01-10
CUST09736,Customer_9736,Female,61,Delhi,Delhi,2046-08-27,Yes,2048-02-11
CUST09737,Customer_9737,Female,29,Chennai,Tamil Nadu,2046-08-28,No,
CUST09738,Customer_9738,Female,33,Chennai,Tamil Nadu,2046-08-29,No,
CUST09739,Customer_9739,Female,54,Kolkata,West Bengal,2046-08-30,No,
CUST09740,Customer_9740,Male,33,Jaipur,Rajasthan,2046-08-31,No,
CUST09741,Customer_9741,Female,34,Chennai,Tamil Nadu,2046-09-01,No,
CUST09742,Customer_9742,Female,48,Chennai,Tamil Nadu,2046-09-02,No,
CUST09743,Customer_9743,Male,32,Kolkata,West Bengal,2046-09-03,No,
CUST09744,Customer_9744,Male,30,Jaipur,Rajasthan,2046-09-04,Yes,2049-05-19
CUST09745,Customer_9745,Female,57,Hyderabad,Telangana,2046-09-05,No,
CUST09746,Customer_9746,Male,44,Chennai,Tamil Nadu,2046-09-06,No,
CUST09747,Customer_9747,Male,38,Hyderabad,Telangana,2046-09-07,No,
CUST09748,Customer_9748,Male,19,Jaipur,Rajasthan,2046-09-08,No,
CUST09749,Customer_9749,Female,25,Kolkata,West Bengal,2046-09-09,No,
CUST09750,Customer_9750,Male,59,Mumbai,Maharashtra,2046-09-10,No,
CUST09751,Customer_9751,Female,24,Jaipur,Rajasthan,2046-09-11,Yes,2048-12-27
CUST09752,Customer_9752,Female,27,Jaipur,Rajasthan,2046-09-12,No,
CUST09753,Customer_9753,Female,21,Chennai,Tamil Nadu,2046-09-13,Yes,2047-02-12
CUST09754,Customer_9754,Female,60,Jaipur,Rajasthan,2046-09-14,No,
CUST09755,Customer_9755,Male,58,Delhi,Delhi,2046-09-15,No,
CUST09756,Customer_9756,Female,53,Bangalore,Karnataka,2046-09-16,Yes,2047-10-15
CUST09757,Customer_9757,Male,52,Mumbai,Maharashtra,2046-09-17,Yes,2048-08-31
CUST09758,Customer_9758,Female,60,Chennai,Tamil Nadu,2046-09-18,No,
CUST09759,Customer_9759,Male,20,Delhi,Delhi,2046-09-19,No,
CUST09760,Customer_9760,Female,35,Bangalore,Karnataka,2046-09-20,No,
CUST09761,Customer_9761,Male,63,Kolkata,West Bengal,2046-09-21,No,
CUST09762,Customer_9762,Female,60,Chennai,Tamil Nadu,2046-09-22,No,
CUST09763,Customer_9763,Female,41,Pune,Maharashtra,2046-09-23,No,
CUST09764,Customer_9764,Male,49,Hyderabad,Telangana,2046-09-24,No,
CUST09765,Customer_9765,Female,51,Hyderabad,Telangana,2046-09-25,No,
CUST09766,Customer_9766,Female,19,Kolkata,West Bengal,2046-09-26,No,
CUST09767,Customer_9767,Female,19,Mumbai,Maharashtra,2046-09-27,No,
CUST09768,Customer_9768,Male,27,Hyderabad,Telangana,2046-09-28,No,
CUST09769,Customer_9769,Female,40,Bangalore,Karnataka,2046-09-29,No,
CUST09770,Customer_9770,Female,32,Hyderabad,Telangana,2046-09-30,No,
CUST09771,Customer_9771,Male,29,Pune,Maharashtra,2046-10-01,Yes,2047-11-24
CUST09772,Customer_9772,Male,60,Pune,Maharashtra,2046-10-02,Yes,2048-01-05
CUST09773,Customer_9773,Male,34,Bangalore,Karnataka,2046-10-03,No,
CUST09774,Customer_9774,Male,35,Hyderabad,Telangana,2046-10-04,No,
CUST09775,Customer_9775,Male,31,Kolkata,West Bengal,2046-10-05,No,
CUST09776,Customer_9776,Female,34,Kolkata,West Bengal,2046-10-06,No,
CUST09777,Customer_9777,Female,32,Hyderabad,Telangana,2046-10-07,No,
CUST09778,Customer_9778,Female,29,Pune,Maharashtra,2046-10-08,No,
CUST09779,Customer_9779,Male,33,Mumbai,Maharashtra,2046-10-09,No,
CUST09780,Customer_9780,Female,49,Jaipur,Rajasthan,2046-10-10,No,
CUST09781,Customer_9781,Male,40,Delhi,Delhi,2046-10-11,No,
CUST09782,Customer_9782,Male,55,Pune,Maharashtra,2046-10-12,No,
CUST09783,Customer_9783,Female,51,Hyderabad,Telangana,2046-10-13,Yes,2047-05-07
CUST09784,Customer_9784,Male,51,Pune,Maharashtra,2046-10-14,No,
CUST09785,Customer_9785,Male,33,Jaipur,Rajasthan,2046-10-15,No,
CUST09786,Customer_9786,Female,51,Pune,Maharashtra,2046-10-16,No,
CUST09787,Customer_9787,Male,57,Chennai,Tamil Nadu,2046-10-17,No,
CUST09788,Customer_9788,Male,24,Delhi,Delhi,2046-10-18,No,
CUST09789,Customer_9789,Female,50,Pune,Maharashtra,2046-10-19,No,
CUST09790,Customer_9790,Male,21,Hyderabad,Telangana,2046-10-20,No,
CUST09791,Customer_9791,Male,60,Pune,Maharashtra,2046-10-21,No,
CUST09792,Customer_9792,Female,24,Bangalore,Karnataka,2046-10-22,No,
CUST09793,Customer_9793,Female,35,Chennai,Tamil Nadu,2046-10-23,Yes,2048-09-13
CUST09794,Customer_9794,Female,21,Jaipur,Rajasthan,2046-10-24,No,
CUST09795,Customer_9795,Female,28,Mumbai,Maharashtra,2046-10-25,No,
CUST09796,Customer_9796,Male,60,Delhi,Delhi,2046-10-26,No,
CUST09797,Customer_9797,Male,37,Delhi,Delhi,2046-10-27,No,
CUST09798,Customer_9798,Female,28,Chennai,Tamil Nadu,2046-10-28,Yes,2048-07-08
CUST09799,Customer_9799,Male,32,Mumbai,Maharashtra,2046-10-29,No,
CUST09800,Customer_9800,Male,63,Pune,Maharashtra,2046-10-30,No,
CUST09801,Customer_9801,Female,34,Hyderabad,Telangana,2046-10-31,Yes,2047-09-13
CUST09802,Customer_9802,Female,51,Mumbai,Maharashtra,2046-11-01,No,
CUST09803,Customer_9803,Male,29,Hyderabad,Telangana,2046-11-02,No,
CUST09804,Customer_9804,Female,59,Delhi,Delhi,2046-11-03,No,
CUST09805,Customer_9805,Female,45,Pune,Maharashtra,2046-11-04,No,
CUST09806,Customer_9806,Female,52,Hyderabad,Telangana,2046-11-05,Yes,2047-07-21
CUST09807,Customer_9807,Male,25,Delhi,Delhi,2046-11-06,No,
CUST09808,Customer_9808,Female,44,Kolkata,West Bengal,2046-11-07,No,
CUST09809,Customer_9809,Male,39,Chennai,Tamil Nadu,2046-11-08,Yes,2048-12-19
CUST09810,Customer_9810,Male,41,Pune,Maharashtra,2046-11-09,Yes,2048-06-24
CUST09811,Customer_9811,Male,19,Mumbai,Maharashtra,2046-11-10,No,
CUST09812,Customer_9812,Female,48,Bangalore,Karnataka,2046-11-11,No,
CUST09813,Customer_9813,Female,39,Chennai,Tamil Nadu,2046-11-12,Yes,2047-10-07
CUST09814,Customer_9814,Female,18,Jaipur,Rajasthan,2046-11-13,Yes,2049-07-07
CUST09815,Customer_9815,Female,31,Hyderabad,Telangana,2046-11-14,Yes,2047-06-12
CUST09816,Customer_9816,Female,42,Kolkata,West Bengal,2046-11-15,No,
CUST09817,Customer_9817,Male,53,Chennai,Tamil Nadu,2046-11-16,Yes,2048-02-17
CUST09818,Customer_9818,Male,53,Delhi,Delhi,2046-11-17,No,
CUST09819,Customer_9819,Male,58,Chennai,Tamil Nadu,2046-11-18,Yes,2049-07-10
CUST09820,Customer_9820,Female,20,Pune,Maharashtra,2046-11-19,No,
CUST09821,Customer_9821,Male,22,Hyderabad,Telangana,2046-11-20,No,
CUST09822,Customer_9822,Male,18,Chennai,Tamil Nadu,2046-11-21,No,
CUST09823,Customer_9823,Female,36,Pune,Maharashtra,2046-11-22,No,
CUST09824,Customer_9824,Female,50,Chennai,Tamil Nadu,2046-11-23,No,
CUST09825,Customer_9825,Male,59,Hyderabad,Telangana,2046-11-24,Yes,2048-09-23
CUST09826,Customer_9826,Male,47,Bangalore,Karnataka,2046-11-25,No,
CUST09827,Customer_9827,Female,29,Kolkata,West Bengal,2046-11-26,No,
CUST09828,Customer_9828,Female,27,Chennai,Tamil Nadu,2046-11-27,Yes,2048-03-17
CUST09829,Customer_9829,Female,51,Chennai,Tamil Nadu,2046-11-28,Yes,2047-07-03
CUST09830,Customer_9830,Female,33,Bangalore,Karnataka,2046-11-29,No,
CUST09831,Customer_9831,Male,57,Mumbai,Maharashtra,2046-11-30,Yes,2049-04-28
CUST09832,Customer_9832,Male,63,Chennai,Tamil Nadu,2046-12-01,No,
CUST09833,Customer_9833,Female,46,Pune,Maharashtra,2046-12-02,Yes,2047-12-22
CUST09834,Customer_9834,Male,32,Hyderabad,Telangana,2046-12-03,No,
CUST09835,Customer_9835,Male,28,Jaipur,Rajasthan,2046-12-04,No,
CUST09836,Customer_9836,Female,61,Pune,Maharashtra,2046-12-05,No,
CUST09837,Customer_9837,Male,51,Hyderabad,Telangana,2046-12-06,No,
CUST09838,Customer_9838,Male,53,Jaipur,Rajasthan,2046-12-07,No,
CUST09839,Customer_9839,Male,47,Chennai,Tamil Nadu,2046-12-08,No,
CUST09840,Customer_9840,Female,52,Mumbai,Maharashtra,2046-12-09,No,
CUST09841,Customer_9841,Female,26,Hyderabad,Telangana,2046-12-10,No,
CUST09842,Customer_9842,Male,35,Pune,Maharashtra,2046-12-11,Yes,2048-10-28
CUST09843,Customer_9843,Female,36,Jaipur,Rajasthan,2046-12-12,No,
CUST09844,Customer_9844,Female,56,Jaipur,Rajasthan,2046-12-13,No,
CUST09845,Customer_9845,Female,21,Pune,Maharashtra,2046-12-14,No,
CUST09846,Customer_9846,Male,23,Chennai,Tamil Nadu,2046-12-15,No,
CUST09847,Customer_9847,Male,50,Chennai,Tamil Nadu,2046-12-16,Yes,2047-11-12
CUST09848,Customer_9848,Female,49,Chennai,Tamil Nadu,2046-12-17,No,
CUST09849,Customer_9849,Male,33,Kolkata,West Bengal,2046-12-18,No,
CUST09850,Customer_9850,Male,28,Hyderabad,Telangana,2046-12-19,Yes,2049-07-02
CUST09851,Customer_9851,Male,39,Delhi,Delhi,2046-12-20,No,
CUST09852,Customer_9852,Male,53,Kolkata,West Bengal,2046-12-21,No,
CUST09853,Customer_9853,Male,40,Mumbai,Maharashtra,2046-12-22,No,
CUST09854,Customer_9854,Female,43,Kolkata,West Bengal,2046-12-23,No,
CUST09855,Customer_9855,Male,48,Pune,Maharashtra,2046-12-24,No,
CUST09856,Customer_9856,Male,46,Kolkata,West Bengal,2046-12-25,No,
CUST09857,Customer_9857,Male,22,Bangalore,Karnataka,2046-12-26,No,
CUST09858,Customer_9858,Female,55,Mumbai,Maharashtra,2046-12-27,No,
CUST09859,Customer_9859,Female,42,Jaipur,Rajasthan,2046-12-28,Yes,2048-06-19
CUST09860,Customer_9860,Female,51,Mumbai,Maharashtra,2046-12-29,No,
CUST09861,Customer_9861,Male,29,Mumbai,Maharashtra,2046-12-30,No,
CUST09862,Customer_9862,Female,39,Kolkata,West Bengal,2046-12-31,No,
CUST09863,Customer_9863,Female,26,Mumbai,Maharashtra,2047-01-01,No,
CUST09864,Customer_9864,Female,37,Hyderabad,Telangana,2047-01-02,No,
CUST09865,Customer_9865,Female,46,Bangalore,Karnataka,2047-01-03,Yes,2049-08-25
CUST09866,Customer_9866,Male,61,Chennai,Tamil Nadu,2047-01-04,No,
CUST09867,Customer_9867,Female,46,Kolkata,West Bengal,2047-01-05,No,
CUST09868,Customer_9868,Female,62,Chennai,Tamil Nadu,2047-01-06,No,
CUST09869,Customer_9869,Male,44,Chennai,Tamil Nadu,2047-01-07,Yes,2048-11-11
CUST09870,Customer_9870,Male,34,Jaipur,Rajasthan,2047-01-08,No,
CUST09871,Customer_9871,Female,22,Kolkata,West Bengal,2047-01-09,Yes,2049-06-12
CUST09872,Customer_9872,Male,62,Hyderabad,Telangana,2047-01-10,No,
CUST09873,Customer_9873,Female,30,Jaipur,Rajasthan,2047-01-11,No,
CUST09874,Customer_9874,Male,59,Kolkata,West Bengal,2047-01-12,No,
CUST09875,Customer_9875,Male,32,Mumbai,Maharashtra,2047-01-13,No,
CUST09876,Customer_9876,Female,32,Jaipur,Rajasthan,2047-01-14,No,
CUST09877,Customer_9877,Male,35,Bangalore,Karnataka,2047-01-15,No,
CUST09878,Customer_9878,Female,19,Kolkata,West Bengal,2047-01-16,Yes,2049-08-11
CUST09879,Customer_9879,Male,40,Chennai,Tamil Nadu,2047-01-17,No,
CUST09880,Customer_9880,Female,60,Kolkata,West Bengal,2047-01-18,Yes,2049-01-23
CUST09881,Customer_9881,Male,30,Bangalore,Karnataka,2047-01-19,No,
CUST09882,Customer_9882,Male,60,Delhi,Delhi,2047-01-20,No,
CUST09883,Customer_9883,Male,21,Hyderabad,Telangana,2047-01-21,Yes,2049-01-18
CUST09884,Customer_9884,Male,64,Chennai,Tamil Nadu,2047-01-22,No,
CUST09885,Customer_9885,Male,42,Delhi,Delhi,2047-01-23,No,
CUST09886,Customer_9886,Female,28,Delhi,Delhi,2047-01-24,No,
CUST09887,Customer_9887,Male,59,Jaipur,Rajasthan,2047-01-25,No,
CUST09888,Customer_9888,Female,29,Pune,Maharashtra,2047-01-26,No,
CUST09889,Customer_9889,Female,30,Bangalore,Karnataka,2047-01-27,Yes,2049-03-28
CUST09890,Customer_9890,Female,26,Jaipur,Rajasthan,2047-01-28,No,
CUST09891,Customer_9891,Male,62,Jaipur,Rajasthan,2047-01-29,No,
CUST09892,Customer_9892,Female,55,Hyderabad,Telangana,2047-01-30,No,
CUST09893,Customer_9893,Male,23,Kolkata,West Bengal,2047-01-31,No,
CUST09894,Customer_9894,Female,60,Delhi,Delhi,2047-02-01,No,
CUST09895,Customer_9895,Female,60,Pune,Maharashtra,2047-02-02,No,
CUST09896,Customer_9896,Female,27,Mumbai,Maharashtra,2047-02-03,No,
CUST09897,Customer_9897,Female,40,Kolkata,West Bengal,2047-02-04,No,
CUST09898,Customer_9898,Female,32,Hyderabad,Telangana,2047-02-05,No,
CUST09899,Customer_9899,Male,62,Chennai,Tamil Nadu,2047-02-06,Yes,2049-03-05
CUST09900,Customer_9900,Female,40,Kolkata,West Bengal,2047-02-07,No,
CUST09901,Customer_9901,Female,57,Jaipur,Rajasthan,2047-02-08,No,
CUST09902,Customer_9902,Male,54,Bangalore,Karnataka,2047-02-09,No,
CUST09903,Customer_9903,Male,51,Pune,Maharashtra,2047-02-10,No,
CUST09904,Customer_9904,Male,33,Jaipur,Rajasthan,2047-02-11,No,
CUST09905,Customer_9905,Female,62,Bangalore,Karnataka,2047-02-12,No,
CUST09906,Customer_9906,Female,58,Chennai,Tamil Nadu,2047-02-13,Yes,2048-12-14
CUST09907,Customer_9907,Female,64,Chennai,Tamil Nadu,2047-02-14,No,
CUST09908,Customer_9908,Female,49,Chennai,Tamil Nadu,2047-02-15,No,
CUST09909,Customer_9909,Female,55,Pune,Maharashtra,2047-02-16,No,
CUST09910,Customer_9910,Female,57,Pune,Maharashtra,2047-02-17,Yes,2047-06-23
CUST09911,Customer_9911,Male,63,Bangalore,Karnataka,2047-02-18,Yes,2049-02-10
CUST09912,Customer_9912,Male,22,Jaipur,Rajasthan,2047-02-19,No,
CUST09913,Customer_9913,Female,34,Hyderabad,Telangana,2047-02-20,No,
CUST09914,Customer_9914,Female,39,Pune,Maharashtra,2047-02-21,No,
CUST09915,Customer_9915,Female,56,Hyderabad,Telangana,2047-02-22,No,
CUST09916,Customer_9916,Female,58,Pune,Maharashtra,2047-02-23,Yes,2049-04-06
CUST09917,Customer_9917,Female,35,Kolkata,West Bengal,2047-02-24,No,
CUST09918,Customer_9918,Male,45,Delhi,Delhi,2047-02-25,No,
CUST09919,Customer_9919,Male,30,Delhi,Delhi,2047-02-26,No,
CUST09920,Customer_9920,Female,59,Mumbai,Maharashtra,2047-02-27,No,
CUST09921,Customer_9921,Male,18,Bangalore,Karnataka,2047-02-28,No,
CUST09922,Customer_9922,Female,36,Chennai,Tamil Nadu,2047-03-01,No,
CUST09923,Customer_9923,Female,51,Hyderabad,Telangana,2047-03-02,Yes,2049-10-06
CUST09924,Customer_9924,Female,21,Pune,Maharashtra,2047-03-03,No,
CUST09925,Customer_9925,Male,60,Kolkata,West Bengal,2047-03-04,No,
CUST09926,Customer_9926,Male,20,Hyderabad,Telangana,2047-03-05,No,
CUST09927,Customer_9927,Female,58,Bangalore,Karnataka,2047-03-06,No,
CUST09928,Customer_9928,Male,27,Jaipur,Rajasthan,2047-03-07,No,
CUST09929,Customer_9929,Male,45,Mumbai,Maharashtra,2047-03-08,No,
CUST09930,Customer_9930,Female,51,Jaipur,Rajasthan,2047-03-09,No,
CUST09931,Customer_9931,Male,56,Hyderabad,Telangana,2047-03-10,No,
CUST09932,Customer_9932,Male,64,Delhi,Delhi,2047-03-11,Yes,2049-05-29
CUST09933,Customer_9933,Female,36,Kolkata,West Bengal,2047-03-12,No,
CUST09934,Customer_9934,Female,59,Delhi,Delhi,2047-03-13,No,
CUST09935,Customer_9935,Male,63,Jaipur,Rajasthan,2047-03-14,No,
CUST09936,Customer_9936,Female,53,Kolkata,West Bengal,2047-03-15,No,
CUST09937,Customer_9937,Male,60,Jaipur,Rajasthan,2047-03-16,No,
CUST09938,Customer_9938,Female,20,Chennai,Tamil Nadu,2047-03-17,No,
CUST09939,Customer_9939,Female,40,Jaipur,Rajasthan,2047-03-18,Yes,2048-03-25
CUST09940,Customer_9940,Female,34,Kolkata,West Bengal,2047-03-19,Yes,2047-07-26
CUST09941,Customer_9941,Female,24,Pune,Maharashtra,2047-03-20,No,
CUST09942,Customer_9942,Male,43,Chennai,Tamil Nadu,2047-03-21,No,
CUST09943,Customer_9943,Female,60,Bangalore,Karnataka,2047-03-22,Yes,2047-12-31
CUST09944,Customer_9944,Female,35,Jaipur,Rajasthan,2047-03-23,No,
CUST09945,Customer_9945,Female,63,Delhi,Delhi,2047-03-24,No,
CUST09946,Customer_9946,Male,63,Kolkata,West Bengal,2047-03-25,No,
CUST09947,Customer_9947,Male,23,Kolkata,West Bengal,2047-03-26,No,
CUST09948,Customer_9948,Female,48,Mumbai,Maharashtra,2047-03-27,No,
CUST09949,Customer_9949,Female,46,Delhi,Delhi,2047-03-28,No,
CUST09950,Customer_9950,Female,26,Bangalore,Karnataka,2047-03-29,Yes,2048-04-11
CUST09951,Customer_9951,Female,52,Chennai,Tamil Nadu,2047-03-30,No,
CUST09952,Customer_9952,Female,34,Bangalore,Karnataka,2047-03-31,No,
CUST09953,Customer_9953,Female,29,Mumbai,Maharashtra,2047-04-01,Yes,2049-06-28
CUST09954,Customer_9954,Male,53,Bangalore,Karnataka,2047-04-02,No,
CUST09955,Customer_9955,Female,41,Jaipur,Rajasthan,2047-04-03,Yes,2049-08-30
CUST09956,Customer_9956,Female,27,Chennai,Tamil Nadu,2047-04-04,No,
CUST09957,Customer_9957,Female,47,Delhi,Delhi,2047-04-05,Yes,2048-05-25
CUST09958,Customer_9958,Female,46,Hyderabad,Telangana,2047-04-06,No,
CUST09959,Customer_9959,Female,56,Mumbai,Maharashtra,2047-04-07,No,
CUST09960,Customer_9960,Female,27,Pune,Maharashtra,2047-04-08,No,
CUST09961,Customer_9961,Male,56,Kolkata,West Bengal,2047-04-09,No,
CUST09962,Customer_9962,Male,45,Kolkata,West Bengal,2047-04-10,No,
CUST09963,Customer_9963,Male,35,Delhi,Delhi,2047-04-11,No,
CUST09964,Customer_9964,Male,58,Jaipur,Rajasthan,2047-04-12,No,
CUST09965,Customer_9965,Male,34,Hyderabad,Telangana,2047-04-13,No,
CUST09966,Customer_9966,Male,28,Bangalore,Karnataka,2047-04-14,No,
CUST09967,Customer_9967,Female,18,Pune,Maharashtra,2047-04-15,No,
CUST09968,Customer_9968,Female,34,Pune,Maharashtra,2047-04-16,No,
CUST09969,Customer_9969,Female,53,Kolkata,West Bengal,2047-04-17,Yes,2048-07-07
CUST09970,Customer_9970,Female,53,Mumbai,Maharashtra,2047-04-18,Yes,2048-07-20
CUST09971,Customer_9971,Female,63,Hyderabad,Telangana,2047-04-19,No,
CUST09972,Customer_9972,Female,26,Jaipur,Rajasthan,2047-04-20,No,
CUST09973,Customer_9973,Male,62,Chennai,Tamil Nadu,2047-04-21,No,
CUST09974,Customer_9974,Female,45,Jaipur,Rajasthan,2047-04-22,No,
CUST09975,Customer_9975,Male,50,Pune,Maharashtra,2047-04-23,No,
CUST09976,Customer_9976,Male,20,Bangalore,Karnataka,2047-04-24,Yes,2047-08-08
CUST09977,Customer_9977,Female,25,Hyderabad,Telangana,2047-04-25,Yes,2048-02-04
CUST09978,Customer_9978,Female,23,Jaipur,Rajasthan,2047-04-26,No,
CUST09979,Customer_9979,Female,23,Pune,Maharashtra,2047-04-27,Yes,2050-01-11
CUST09980,Customer_9980,Female,46,Jaipur,Rajasthan,2047-04-28,No,
CUST09981,Customer_9981,Female,54,Chennai,Tamil Nadu,2047-04-29,No,
CUST09982,Customer_9982,Female,29,Hyderabad,Telangana,2047-04-30,No,
CUST09983,Customer_9983,Female,26,Hyderabad,Telangana,2047-05-01,Yes,2048-01-02
CUST09984,Customer_9984,Male,58,Bangalore,Karnataka,2047-05-02,Yes,2049-03-11
CUST09985,Customer_9985,Female,36,Mumbai,Maharashtra,2047-05-03,Yes,2049-06-14
CUST09986,Customer_9986,Female,34,Chennai,Tamil Nadu,2047-05-04,No,
CUST09987,Customer_9987,Male,61,Mumbai,Maharashtra,2047-05-05,No,
CUST09988,Customer_9988,Female,49,Jaipur,Rajasthan,2047-05-06,No,
CUST09989,Customer_9989,Female,52,Chennai,Tamil Nadu,2047-05-07,No,
CUST09990,Customer_9990,Male,31,Pune,Maharashtra,2047-05-08,No,
CUST09991,Customer_9991,Female,33,Pune,Maharashtra,2047-05-09,Yes,2048-09-30
CUST09992,Customer_9992,Female,38,Bangalore,Karnataka,2047-05-10,No,
CUST09993,Customer_9993,Female,29,Jaipur,Rajasthan,2047-05-11,No,
CUST09994,Customer_9994,Female,41,Mumbai,Maharashtra,2047-05-12,No,
CUST09995,Customer_9995,Female,51,Pune,Maharashtra,2047-05-13,No,
CUST09996,Customer_9996,Female,25,Bangalore,Karnataka,2047-05-14,No,
CUST09997,Customer_9997,Male,61,Hyderabad,Telangana,2047-05-15,Yes,2047-11-02
CUST09998,Customer_9998,Female,38,Hyderabad,Telangana,2047-05-16,No,
CUST09999,Customer_9999,Female,25,Bangalore,Karnataka,2047-05-17,No,
CUST10000,Customer_10000,Male,45,Jaipur,Rajasthan,2047-05-18,No,
CUST10001,Customer_10001,Male,33,Chennai,Tamil Nadu,2047-05-19,No,
CUST10002,Customer_10002,Female,27,Pune,Maharashtra,2047-05-20,No,
CUST10003,Customer_10003,Male,32,Hyderabad,Telangana,2047-05-21,No,
CUST10004,Customer_10004,Female,21,Chennai,Tamil Nadu,2047-05-22,No,
CUST10005,Customer_10005,Female,43,Mumbai,Maharashtra,2047-05-23,Yes,2048-01-23
CUST10006,Customer_10006,Male,32,Kolkata,West Bengal,2047-05-24,Yes,2049-09-28
CUST10007,Customer_10007,Female,53,Hyderabad,Telangana,2047-05-25,No,
CUST10008,Customer_10008,Female,49,Hyderabad,Telangana,2047-05-26,No,
CUST10009,Customer_10009,Male,60,Delhi,Delhi,2047-05-27,No,
CUST10010,Customer_10010,Male,55,Jaipur,Rajasthan,2047-05-28,No,
CUST10011,Customer_10011,Male,21,Chennai,Tamil Nadu,2047-05-29,No,
CUST10012,Customer_10012,Male,58,Jaipur,Rajasthan,2047-05-30,Yes,2049-06-16
CUST10013,Customer_10013,Female,26,Bangalore,Karnataka,2047-05-31,No,
CUST10014,Customer_10014,Male,52,Delhi,Delhi,2047-06-01,No,
CUST10015,Customer_10015,Male,45,Mumbai,Maharashtra,2047-06-02,No,
CUST10016,Customer_10016,Male,54,Delhi,Delhi,2047-06-03,No,
CUST10017,Customer_10017,Male,64,Delhi,Delhi,2047-06-04,No,
CUST10018,Customer_10018,Male,26,Kolkata,West Bengal,2047-06-05,No,
CUST10019,Customer_10019,Female,19,Kolkata,West Bengal,2047-06-06,No,
CUST10020,Customer_10020,Male,20,Delhi,Delhi,2047-06-07,No,
CUST10021,Customer_10021,Female,61,Kolkata,West Bengal,2047-06-08,Yes,2047-10-17
CUST10022,Customer_10022,Male,22,Pune,Maharashtra,2047-06-09,Yes,2047-12-19
CUST10023,Customer_10023,Male,27,Kolkata,West Bengal,2047-06-10,No,
CUST10024,Customer_10024,Male,45,Delhi,Delhi,2047-06-11,No,
CUST10025,Customer_10025,Male,32,Chennai,Tamil Nadu,2047-06-12,No,
CUST10026,Customer_10026,Male,31,Kolkata,West Bengal,2047-06-13,No,
CUST10027,Customer_10027,Male,63,Delhi,Delhi,2047-06-14,No,
CUST10028,Customer_10028,Male,40,Jaipur,Rajasthan,2047-06-15,Yes,2049-10-26
CUST10029,Customer_10029,Male,30,Chennai,Tamil Nadu,2047-06-16,No,
CUST10030,Customer_10030,Female,33,Jaipur,Rajasthan,2047-06-17,No,
CUST10031,Customer_10031,Male,47,Hyderabad,Telangana,2047-06-18,No,
CUST10032,Customer_10032,Female,57,Kolkata,West Bengal,2047-06-19,No,
CUST10033,Customer_10033,Male,25,Delhi,Delhi,2047-06-20,No,
CUST10034,Customer_10034,Female,34,Kolkata,West Bengal,2047-06-21,Yes,2049-03-25
CUST10035,Customer_10035,Male,47,Chennai,Tamil Nadu,2047-06-22,No,
CUST10036,Customer_10036,Male,34,Pune,Maharashtra,2047-06-23,No,
CUST10037,Customer_10037,Male,52,Delhi,Delhi,2047-06-24,Yes,2048-05-09
CUST10038,Customer_10038,Female,18,Chennai,Tamil Nadu,2047-06-25,No,
CUST10039,Customer_10039,Female,41,Jaipur,Rajasthan,2047-06-26,No,
CUST10040,Customer_10040,Female,42,Jaipur,Rajasthan,2047-06-27,No,
CUST10041,Customer_10041,Female,19,Hyderabad,Telangana,2047-06-28,Yes,2048-10-25
CUST10042,Customer_10042,Male,42,Jaipur,Rajasthan,2047-06-29,No,
CUST10043,Customer_10043,Male,31,Bangalore,Karnataka,2047-06-30,Yes,2048-12-10
CUST10044,Customer_10044,Male,56,Mumbai,Maharashtra,2047-07-01,No,
CUST10045,Customer_10045,Female,50,Jaipur,Rajasthan,2047-07-02,No,
CUST10046,Customer_10046,Male,34,Pune,Maharashtra,2047-07-03,No,
